date,sector,exchange,averageChange
2025-07-02,Industrials,NASDAQ,-0.3239370738412184
2025-07-01,Industrials,NASDAQ,-0.2666786002628263
2025-06-30,Industrials,NASDAQ,0.7265633643724678
2025-06-27,Industrials,NASDAQ,0.6709408445669807
2025-06-26,Industrials,NASDAQ,1.0296716154043928
2025-06-25,Industrials,NASDAQ,-1.6824748182922566
2025-06-24,Industrials,NASDAQ,0.38452866976810274
2025-06-23,Industrials,NASDAQ,1.1464387338185
2025-06-20,Industrials,NASDAQ,-0.6348715223042589
2025-06-19,Industrials,NASDAQ,-0.4716837938460783
2025-06-18,Industrials,NASDAQ,-0.4717518134535026
2025-06-17,Industrials,NASDAQ,-0.26246752838094967
2025-06-16,Industrials,NASDAQ,-0.35924448300236334
2025-06-13,Industrials,NASDAQ,0.03899491061711835
2025-06-12,Industrials,NASDAQ,0.31384460508028234
2025-06-11,Industrials,NASDAQ,0.2016102284103649
2025-06-10,Industrials,NASDAQ,-0.4996207557493859
2025-06-09,Industrials,NASDAQ,-1.0241206724960872
2025-06-06,Industrials,NASDAQ,-0.1739311851068015
2025-06-05,Industrials,NASDAQ,-0.10379998741856244
2025-06-04,Industrials,NASDAQ,0.7955371547715195
2025-06-03,Industrials,NASDAQ,0.5240218760639737
2025-06-02,Industrials,NASDAQ,0.2728791013991705
2025-05-30,Industrials,NASDAQ,0.7363353594592947
2025-05-29,Industrials,NASDAQ,-0.7810595156272471
2025-05-28,Industrials,NASDAQ,-0.5905035081166354
2025-05-27,Industrials,NASDAQ,0.7878368220948673
2025-05-26,Industrials,NASDAQ,0.9446433141395483
2025-05-23,Industrials,NASDAQ,0.9497553973909945
2025-05-22,Industrials,NASDAQ,0.036035660584521345
2025-05-21,Industrials,NASDAQ,-0.4133093033784174
2025-05-20,Industrials,NASDAQ,0.2348040092747361
2025-05-19,Industrials,NASDAQ,1.3541114055609427
2025-05-16,Industrials,NASDAQ,0.7297410662076231
2025-05-15,Industrials,NASDAQ,1.2409310532518036
2025-05-14,Industrials,NASDAQ,0.004408186990856322
2025-05-13,Industrials,NASDAQ,0.3379651695839314
2025-05-12,Industrials,NASDAQ,-0.4101180335167709
2025-05-09,Industrials,NASDAQ,-0.33039545158038974
2025-05-08,Industrials,NASDAQ,0.9531780087712605
2025-05-07,Industrials,NASDAQ,0.5147157218013065
2025-05-06,Industrials,NASDAQ,-0.24017585287151588
2025-05-05,Industrials,NASDAQ,0.4415995040650156
2025-05-02,Industrials,NASDAQ,0.4897351582548115
2025-05-01,Industrials,NASDAQ,-0.1318232823961374
2025-04-30,Industrials,NASDAQ,1.9172304620988179
2025-04-29,Industrials,NASDAQ,1.1801139974498165
2025-04-28,Industrials,NASDAQ,0.619549385261009
2025-04-25,Industrials,NASDAQ,0.07232061844566484
2025-04-24,Industrials,NASDAQ,1.5793929804349904
2025-04-23,Industrials,NASDAQ,-0.7683794515249809
2025-04-22,Industrials,NASDAQ,1.3150008546513048
2025-04-21,Industrials,NASDAQ,-1.8379595235985535
2025-04-18,Industrials,NASDAQ,-0.26683266209737155
2025-04-17,Industrials,NASDAQ,-0.266894768130177
2025-04-16,Industrials,NASDAQ,-1.0611838843122778
2025-04-15,Industrials,NASDAQ,-0.5586912479895734
2025-04-14,Industrials,NASDAQ,0.09933503997145987
2025-04-11,Industrials,NASDAQ,2.0803667608732868
2025-04-10,Industrials,NASDAQ,-0.4593020121375524
2025-04-09,Industrials,NASDAQ,8.981594689775886
2025-04-08,Industrials,NASDAQ,-3.0524644359593456
2025-04-07,Industrials,NASDAQ,0.3113342801303043
2025-04-04,Industrials,NASDAQ,-4.476285062513819
2025-04-03,Industrials,NASDAQ,-0.9048664996861966
2025-04-02,Industrials,NASDAQ,1.861058675091698
2025-04-01,Industrials,NASDAQ,1.1969001244860111
2025-03-31,Industrials,NASDAQ,1.037773395009367
2025-03-28,Industrials,NASDAQ,-1.7661967134149248
2025-03-27,Industrials,NASDAQ,0.45203284105812536
2025-03-26,Industrials,NASDAQ,-0.16458563086506617
2025-03-25,Industrials,NASDAQ,0.33917869709942927
2025-03-24,Industrials,NASDAQ,0.6034269805582637
2025-03-21,Industrials,NASDAQ,0.38723146292711785
2025-03-20,Industrials,NASDAQ,0.3754391069504148
2025-03-19,Industrials,NASDAQ,0.9922046631684056
2025-03-18,Industrials,NASDAQ,-0.19924533994610805
2025-03-17,Industrials,NASDAQ,1.2784795562356788
2025-03-14,Industrials,NASDAQ,0.8945872917595521
2025-03-13,Industrials,NASDAQ,-1.0562146639949255
2025-03-12,Industrials,NASDAQ,-0.2933180495967136
2025-03-11,Industrials,NASDAQ,-2.090914878126937
2025-03-10,Industrials,NASDAQ,-0.7179101551677003
2025-03-07,Industrials,NASDAQ,1.630649555529673
2026-05-01,Real Estate,NASDAQ,-0.15196922845384098
2026-04-30,Real Estate,NASDAQ,2.8658212662874494
2026-04-29,Real Estate,NASDAQ,1.1760577191831878
2026-04-28,Real Estate,NASDAQ,-1.4788378576621963
2026-04-27,Real Estate,NASDAQ,-1.1969342096530888
2026-04-24,Real Estate,NASDAQ,-0.5161246315040113
2026-04-23,Real Estate,NASDAQ,1.4343125680078783
2026-04-22,Real Estate,NASDAQ,0.3027157237776912
2026-04-21,Real Estate,NASDAQ,-0.9983631204844023
2026-04-20,Real Estate,NASDAQ,0.8693312256670138
2026-04-17,Real Estate,NASDAQ,1.1394135134237038
2026-04-16,Real Estate,NASDAQ,1.69772112696005
2026-04-15,Real Estate,NASDAQ,-0.4719932838194829
2026-04-14,Real Estate,NASDAQ,-0.058584055500443544
2026-04-13,Real Estate,NASDAQ,2.4499877071102905
2026-04-10,Real Estate,NASDAQ,0.00638172774347634
2026-04-09,Real Estate,NASDAQ,1.0732976279129058
2026-04-08,Real Estate,NASDAQ,0.1789712567903834
2026-04-07,Real Estate,NASDAQ,0.2522603459280681
2026-04-06,Real Estate,NASDAQ,1.603809601235473
2026-04-03,Real Estate,NASDAQ,1.3707920405287233
2026-04-02,Real Estate,NASDAQ,1.3707606432591835
2026-04-01,Real Estate,NASDAQ,1.0102056922052016
2026-03-31,Real Estate,NASDAQ,0.6158408924868519
2026-03-30,Real Estate,NASDAQ,-0.7806116166708787
2026-03-27,Real Estate,NASDAQ,0.3300018727710796
2026-03-26,Real Estate,NASDAQ,0.2536529586408154
2026-03-25,Real Estate,NASDAQ,-0.4431554713606456
2026-03-24,Real Estate,NASDAQ,-0.07342693443713744
2026-03-23,Real Estate,NASDAQ,0.21597401867963217
2026-03-20,Real Estate,NASDAQ,-1.4455102477602955
2026-03-19,Real Estate,NASDAQ,0.8871492599012987
2026-03-18,Real Estate,NASDAQ,-0.5545201855643223
2026-03-17,Real Estate,NASDAQ,-0.8241530751851633
2026-03-16,Real Estate,NASDAQ,0.7346786337854905
2026-03-13,Real Estate,NASDAQ,-0.7951709489302128
2026-03-12,Real Estate,NASDAQ,0.7424876795109281
2026-03-11,Real Estate,NASDAQ,1.3151580569760846
2026-03-10,Real Estate,NASDAQ,0.8969063700836388
2026-03-09,Real Estate,NASDAQ,1.6498971209618185
2026-03-06,Real Estate,NASDAQ,-0.6635005458692889
2026-03-05,Real Estate,NASDAQ,-0.05513181380254473
2026-03-04,Real Estate,NASDAQ,-0.11661488216535565
2026-03-03,Real Estate,NASDAQ,2.655686361826959
2026-03-02,Real Estate,NASDAQ,0.6134232814315244
2026-02-27,Real Estate,NASDAQ,2.44346132916311
2026-02-26,Real Estate,NASDAQ,-1.2901551888461205
2026-02-25,Real Estate,NASDAQ,1.017957875522102
2026-02-24,Real Estate,NASDAQ,0.6408413233462307
2026-02-23,Real Estate,NASDAQ,1.6474475940287725
2026-02-20,Real Estate,NASDAQ,1.1148766250014708
2026-02-19,Real Estate,NASDAQ,-0.5175911917172926
2026-02-18,Real Estate,NASDAQ,-2.054255477227751
2026-02-17,Real Estate,NASDAQ,-0.04365252751389326
2026-02-16,Real Estate,NASDAQ,-0.4082081159940354
2026-02-13,Real Estate,NASDAQ,-0.40779477132916186
2026-02-12,Real Estate,NASDAQ,-0.0002952478308171358
2026-02-11,Real Estate,NASDAQ,0.7868706420853799
2026-02-10,Real Estate,NASDAQ,0.45406317462335366
2026-02-09,Real Estate,NASDAQ,1.2020109328055195
2026-02-06,Real Estate,NASDAQ,3.0683501464127794
2026-02-05,Real Estate,NASDAQ,0.25475245060075924
2026-02-04,Real Estate,NASDAQ,-0.09852370023122337
2026-02-03,Real Estate,NASDAQ,-0.9889260531517396
2026-02-02,Real Estate,NASDAQ,-0.6903904240831871
2026-01-30,Real Estate,NASDAQ,-0.18984490107005758
2026-01-29,Real Estate,NASDAQ,0.6951321511027952
2026-01-28,Real Estate,NASDAQ,0.26327198217306336
2026-01-27,Real Estate,NASDAQ,-0.21163950589451197
2026-01-26,Real Estate,NASDAQ,0.9715562655794097
2026-01-23,Real Estate,NASDAQ,0.0034409897117892996
2026-01-22,Real Estate,NASDAQ,-0.45995845647233136
2026-01-21,Real Estate,NASDAQ,0.5084504156093628
2026-01-20,Real Estate,NASDAQ,-1.352091855838533
2026-01-19,Real Estate,NASDAQ,0.17076385035710295
2026-01-16,Real Estate,NASDAQ,0.17631754063640592
2026-01-15,Real Estate,NASDAQ,0.1604708770229557
2026-01-14,Real Estate,NASDAQ,0.3953068938036042
2026-01-13,Real Estate,NASDAQ,1.607262492062489
2026-01-12,Real Estate,NASDAQ,-1.5278314623617062
2026-01-09,Real Estate,NASDAQ,1.35777589402446
2026-01-08,Real Estate,NASDAQ,1.3029969599919422
2026-01-07,Real Estate,NASDAQ,-1.8710946423335817
2026-01-06,Real Estate,NASDAQ,1.6700872630163843
2026-01-05,Real Estate,NASDAQ,1.2248117177624973
2026-01-02,Real Estate,NASDAQ,-0.32472958418945375
2026-01-01,Real Estate,NASDAQ,-0.3401572256639174
2025-12-31,Real Estate,NASDAQ,-0.4262273583929832
2025-12-30,Real Estate,NASDAQ,0.573968693653093
2025-12-29,Real Estate,NASDAQ,-0.06840504912380974
2025-12-26,Real Estate,NASDAQ,0.38074453552501275
2025-12-25,Real Estate,NASDAQ,0.0013575611057525805
2025-12-24,Real Estate,NASDAQ,0.0013800584751866296
2025-12-23,Real Estate,NASDAQ,0.40637171911350745
2025-12-22,Real Estate,NASDAQ,0.607404499632791
2025-12-19,Real Estate,NASDAQ,1.5552109188382124
2025-12-18,Real Estate,NASDAQ,-0.9316249579127911
2025-12-17,Real Estate,NASDAQ,-0.7415788897996767
2025-12-16,Real Estate,NASDAQ,-0.24218481878907072
2025-12-15,Real Estate,NASDAQ,0.5207427141732612
2025-12-12,Real Estate,NASDAQ,-0.44988138749146867
2025-12-11,Real Estate,NASDAQ,1.6938938517793822
2025-12-10,Real Estate,NASDAQ,-0.7852383476544933
2025-12-09,Real Estate,NASDAQ,-0.21337684877525964
2025-12-08,Real Estate,NASDAQ,-0.13221134292613623
2025-12-05,Real Estate,NASDAQ,1.3902391443748385
2025-12-04,Real Estate,NASDAQ,0.09459123739949948
2025-12-03,Real Estate,NASDAQ,0.46198777874992825
2025-12-02,Real Estate,NASDAQ,-0.8684359870482328
2025-12-01,Real Estate,NASDAQ,-1.3382689915675927
2025-11-28,Real Estate,NASDAQ,0.4848853974913414
2025-11-27,Real Estate,NASDAQ,0.3253383230211293
2025-11-26,Real Estate,NASDAQ,0.32481290903187965
2025-11-25,Real Estate,NASDAQ,-1.4853676275902283
2025-11-24,Real Estate,NASDAQ,0.6130871318523745
2025-11-21,Real Estate,NASDAQ,0.07206643171584481
2025-11-20,Real Estate,NASDAQ,-2.0943021798701
2025-11-19,Real Estate,NASDAQ,-0.9135821381075493
2025-11-18,Real Estate,NASDAQ,0.18348727902210982
2025-11-17,Real Estate,NASDAQ,-1.1330616641313629
2025-11-14,Real Estate,NASDAQ,0.1562086630534587
2025-11-13,Real Estate,NASDAQ,-2.365653735614548
2025-11-12,Real Estate,NASDAQ,-0.6117337269056722
2025-11-11,Real Estate,NASDAQ,-0.5239545513672783
2025-11-10,Real Estate,NASDAQ,0.8183639664815168
2025-11-07,Real Estate,NASDAQ,0.19630284878331405
2025-11-06,Real Estate,NASDAQ,0.09025089877214842
2025-11-05,Real Estate,NASDAQ,-0.10577671649422138
2025-11-04,Real Estate,NASDAQ,-0.3846757075980922
2025-11-03,Real Estate,NASDAQ,-0.5102954273579874
2025-10-31,Real Estate,NASDAQ,1.7704045135646052
2025-10-30,Real Estate,NASDAQ,1.5636064345287526
2025-10-29,Real Estate,NASDAQ,-1.6856160340045778
2025-10-28,Real Estate,NASDAQ,-2.3523024135069237
2025-10-27,Real Estate,NASDAQ,0.20827053334071532
2025-10-24,Real Estate,NASDAQ,-0.36524129628884294
2025-10-23,Real Estate,NASDAQ,0.04093883767541939
2025-10-22,Real Estate,NASDAQ,0.4210543411672818
2025-10-21,Real Estate,NASDAQ,0.33393607742371323
2025-10-20,Real Estate,NASDAQ,0.7616737852209177
2025-10-17,Real Estate,NASDAQ,0.13245380418469566
2025-10-16,Real Estate,NASDAQ,-1.1229699156368067
2025-10-15,Real Estate,NASDAQ,0.23856835565971846
2025-10-14,Real Estate,NASDAQ,1.3212355712156398
2025-10-13,Real Estate,NASDAQ,0.4253402923949601
2025-10-10,Real Estate,NASDAQ,-1.0701337519331333
2025-10-09,Real Estate,NASDAQ,0.019905858676683152
2025-10-08,Real Estate,NASDAQ,1.4533202237591247
2025-10-07,Real Estate,NASDAQ,-0.35633046439651483
2025-10-06,Real Estate,NASDAQ,0.6367984793328008
2025-10-03,Real Estate,NASDAQ,0.8849210729881207
2025-10-02,Real Estate,NASDAQ,-0.5659444625633059
2025-10-01,Real Estate,NASDAQ,-0.726161496101474
2025-09-30,Real Estate,NASDAQ,-0.01335281387552234
2025-09-29,Real Estate,NASDAQ,-1.0797492354203908
2025-09-26,Real Estate,NASDAQ,0.1862685421504251
2025-09-25,Real Estate,NASDAQ,-0.6233957016155589
2025-09-24,Real Estate,NASDAQ,-0.9523075243433432
2025-09-23,Real Estate,NASDAQ,0.33715225265353865
2025-09-22,Real Estate,NASDAQ,1.2102668426575702
2025-09-19,Real Estate,NASDAQ,-0.1973860186218812
2025-09-18,Real Estate,NASDAQ,0.17327537168596585
2025-09-17,Real Estate,NASDAQ,-0.4784056659435043
2025-09-16,Real Estate,NASDAQ,-1.0388397389911708
2025-09-15,Real Estate,NASDAQ,0.041208959607463846
2025-09-12,Real Estate,NASDAQ,-0.7360684800918449
2025-09-11,Real Estate,NASDAQ,1.2548982339848358
2025-09-10,Real Estate,NASDAQ,-0.18927024275916526
2025-09-09,Real Estate,NASDAQ,1.3638107357105023
2025-09-08,Real Estate,NASDAQ,-0.23157339700400348
2025-09-05,Real Estate,NASDAQ,0.33168354164190283
2025-09-04,Real Estate,NASDAQ,0.2799297101202747
2025-09-03,Real Estate,NASDAQ,-0.6705341516845542
2025-09-02,Real Estate,NASDAQ,-1.214424360069566
2025-09-01,Real Estate,NASDAQ,-0.05932675229632922
2025-08-29,Real Estate,NASDAQ,-0.05932691714075622
2025-08-28,Real Estate,NASDAQ,0.1393442133443168
2025-08-27,Real Estate,NASDAQ,0.42685176689607474
2025-08-26,Real Estate,NASDAQ,-0.25825086858810575
2025-08-25,Real Estate,NASDAQ,-0.6019671468448728
2025-08-22,Real Estate,NASDAQ,0.8104842703978932
2025-08-21,Real Estate,NASDAQ,0.1336967898286856
2025-08-20,Real Estate,NASDAQ,0.1966365854023655
2025-08-19,Real Estate,NASDAQ,0.1443792466141458
2025-08-18,Real Estate,NASDAQ,-1.1895390820400586
2025-08-15,Real Estate,NASDAQ,0.37159026241637694
2025-08-14,Real Estate,NASDAQ,-0.10747379818981662
2025-08-13,Real Estate,NASDAQ,-0.2247626567828176
2025-08-12,Real Estate,NASDAQ,0.5645923696512067
2025-08-11,Real Estate,NASDAQ,0.26950031536776553
2025-08-08,Real Estate,NASDAQ,-0.12055921434696026
2025-08-07,Real Estate,NASDAQ,0.31837247769150867
2025-08-06,Real Estate,NASDAQ,-0.6320272719485764
2025-08-05,Real Estate,NASDAQ,0.019727632408206297
2025-08-04,Real Estate,NASDAQ,0.6229926916490713
2025-08-01,Real Estate,NASDAQ,-1.2631085491429883
2025-07-31,Real Estate,NASDAQ,-1.4197200812121502
2025-07-30,Real Estate,NASDAQ,-1.2065797849441062
2025-07-29,Real Estate,NASDAQ,1.3091724648489844
2025-07-28,Real Estate,NASDAQ,-0.7999818229066924
2025-07-25,Real Estate,NASDAQ,0.7856409982421209
2025-07-24,Real Estate,NASDAQ,-0.2698727383918631
2025-07-23,Real Estate,NASDAQ,-0.07647315403858101
2025-07-22,Real Estate,NASDAQ,1.0355854345107884
2025-07-21,Real Estate,NASDAQ,-0.31084271089486526
2025-07-18,Real Estate,NASDAQ,-0.3412553766222959
2025-07-17,Real Estate,NASDAQ,1.097594508045785
2025-07-16,Real Estate,NASDAQ,0.31813249168972657
2025-07-15,Real Estate,NASDAQ,-0.3578457501095089
2025-07-14,Real Estate,NASDAQ,0.33138955891467425
2025-07-11,Real Estate,NASDAQ,0.4649144168405117
2025-07-10,Real Estate,NASDAQ,-1.0250701313049837
2025-07-09,Real Estate,NASDAQ,-0.7350661183161744
2025-07-08,Real Estate,NASDAQ,-0.634913493591005
2025-07-07,Real Estate,NASDAQ,-1.0982630200083832
2025-07-04,Real Estate,NASDAQ,-0.8776696952211505
2025-07-03,Real Estate,NASDAQ,-0.5850337928944405
2025-07-02,Real Estate,NASDAQ,0.13299915130025042
2025-07-01,Real Estate,NASDAQ,0.11021011697058825
2025-06-30,Real Estate,NASDAQ,0.4817883261275746
2025-06-27,Real Estate,NASDAQ,1.7476156779198115
2025-06-26,Real Estate,NASDAQ,-3.61425654489842
2025-06-25,Real Estate,NASDAQ,-6.301107570107945
2025-06-24,Real Estate,NASDAQ,0.9032988477414072
2025-06-23,Real Estate,NASDAQ,0.5217095425200213
2025-06-20,Real Estate,NASDAQ,-0.6286931294769316
2025-06-19,Real Estate,NASDAQ,0.2637199484245567
2025-06-18,Real Estate,NASDAQ,0.26372029850509904
2025-06-17,Real Estate,NASDAQ,-0.6406880737725329
2025-06-16,Real Estate,NASDAQ,-0.6851253932655732
2025-06-13,Real Estate,NASDAQ,-0.04687087617295527
2025-06-12,Real Estate,NASDAQ,0.3117285821092164
2025-06-11,Real Estate,NASDAQ,-1.0202291817919096
2025-06-10,Real Estate,NASDAQ,0.06825722083259045
2025-06-09,Real Estate,NASDAQ,-0.3574603625178474
2025-06-06,Real Estate,NASDAQ,0.14369737140822458
2025-06-05,Real Estate,NASDAQ,-0.14917649253428644
2025-06-04,Real Estate,NASDAQ,1.4194939458029632
2025-06-03,Real Estate,NASDAQ,0.7093808322802708
2025-06-02,Real Estate,NASDAQ,0.5481000663364544
2025-05-30,Real Estate,NASDAQ,0.9395955823284119
2025-05-29,Real Estate,NASDAQ,0.5987386498283787
2025-05-28,Real Estate,NASDAQ,-0.3312533697115816
2025-05-27,Real Estate,NASDAQ,0.6335883580729007
2025-05-26,Real Estate,NASDAQ,-0.05305190793175596
2025-05-23,Real Estate,NASDAQ,-0.04943829978901748
2025-05-22,Real Estate,NASDAQ,0.1742072019665697
2025-05-21,Real Estate,NASDAQ,-0.8639540800919887
2025-05-20,Real Estate,NASDAQ,0.6546557606943226
2025-05-19,Real Estate,NASDAQ,1.265583007642479
2025-05-16,Real Estate,NASDAQ,0.6108448091172836
2025-05-15,Real Estate,NASDAQ,0.9284719114011297
2025-05-14,Real Estate,NASDAQ,-0.6801665960071035
2025-05-13,Real Estate,NASDAQ,-0.4240747032519421
2025-05-12,Real Estate,NASDAQ,-1.013425812876867
2025-05-09,Real Estate,NASDAQ,1.2470355773773312
2025-05-08,Real Estate,NASDAQ,-1.251641899398559
2025-05-07,Real Estate,NASDAQ,-0.0799682314338579
2025-05-06,Real Estate,NASDAQ,-0.3936161204471822
2025-05-05,Real Estate,NASDAQ,0.40109955210319015
2025-05-02,Real Estate,NASDAQ,0.19007948351448256
2025-05-01,Real Estate,NASDAQ,-0.15378511403395523
2025-04-30,Real Estate,NASDAQ,1.5949027823825235
2025-04-29,Real Estate,NASDAQ,0.548875424383688
2025-04-28,Real Estate,NASDAQ,0.8769187027354297
2025-04-25,Real Estate,NASDAQ,0.8998902653437169
2025-04-24,Real Estate,NASDAQ,0.5763414659250898
2025-04-23,Real Estate,NASDAQ,0.15063071069085776
2025-04-22,Real Estate,NASDAQ,0.9746788398343975
2025-04-21,Real Estate,NASDAQ,-1.059027810571167
2025-04-18,Real Estate,NASDAQ,0.040939380720828034
2025-04-17,Real Estate,NASDAQ,0.04141436310485247
2025-04-16,Real Estate,NASDAQ,-0.20170301660574763
2025-04-15,Real Estate,NASDAQ,-0.08086582589006408
2025-04-14,Real Estate,NASDAQ,0.28414713408173586
2025-04-11,Real Estate,NASDAQ,2.1518474127145915
2025-04-10,Real Estate,NASDAQ,-0.9140150742570019
2025-04-09,Real Estate,NASDAQ,7.208669550281033
2025-04-08,Real Estate,NASDAQ,-4.128818118465105
2025-04-07,Real Estate,NASDAQ,0.07767482231515466
2025-04-04,Real Estate,NASDAQ,-2.643372074840722
2025-04-03,Real Estate,NASDAQ,-0.5331271771333634
2025-04-02,Real Estate,NASDAQ,2.237234693466683
2025-04-01,Real Estate,NASDAQ,0.06226234842650058
2025-03-31,Real Estate,NASDAQ,0.8842513498453997
2025-03-28,Real Estate,NASDAQ,-1.7844832559279156
2025-03-27,Real Estate,NASDAQ,-0.7121246907688228
2025-03-26,Real Estate,NASDAQ,-1.261188310489536
2025-03-25,Real Estate,NASDAQ,-0.6642031756829092
2025-03-24,Real Estate,NASDAQ,0.5037236639425124
2025-03-21,Real Estate,NASDAQ,-0.9451213005711168
2025-03-20,Real Estate,NASDAQ,-0.03027115369781397
2025-03-19,Real Estate,NASDAQ,0.7615307751796419
2025-03-18,Real Estate,NASDAQ,-1.7059530490254549
2025-03-17,Real Estate,NASDAQ,1.9868055287771247
2025-03-14,Real Estate,NASDAQ,0.4257745971694815
2025-03-13,Real Estate,NASDAQ,-1.452711050693134
2025-03-12,Real Estate,NASDAQ,0.5102875215038827
2025-03-11,Real Estate,NASDAQ,-0.039506301255831655
2025-03-10,Real Estate,NASDAQ,-2.093612777173659
2025-03-07,Real Estate,NASDAQ,-0.8914033434155089
2026-05-01,Technology,NASDAQ,1.044711501639295
2026-04-30,Technology,NASDAQ,0.019886508212119125
2026-04-29,Technology,NASDAQ,-0.022184395391766643
2026-04-28,Technology,NASDAQ,0.38319183276758206
2026-04-27,Technology,NASDAQ,0.30790242851421734
2026-04-24,Technology,NASDAQ,1.2801459069706311
2026-04-23,Technology,NASDAQ,-0.6549592622980827
2026-04-22,Technology,NASDAQ,1.3274663474473813
2026-04-21,Technology,NASDAQ,-0.4610097236625088
2026-04-20,Technology,NASDAQ,0.20444227201115162
2026-04-17,Technology,NASDAQ,0.3585402587083175
2026-04-16,Technology,NASDAQ,-0.009900420530040144
2026-04-15,Technology,NASDAQ,1.5655558662933666
2026-04-14,Technology,NASDAQ,0.7382318039781177
2026-04-13,Technology,NASDAQ,2.1449458630889096
2026-04-10,Technology,NASDAQ,0.3519098689277689
2026-04-09,Technology,NASDAQ,0.9779834728174785
2026-04-08,Technology,NASDAQ,-0.8796150570756889
2026-04-07,Technology,NASDAQ,0.8898681868432012
2026-04-06,Technology,NASDAQ,0.22933416682571206
2026-04-03,Technology,NASDAQ,2.5013413191848466
2026-04-02,Technology,NASDAQ,2.5013419085911703
2026-04-01,Technology,NASDAQ,0.5670600353048005
2026-03-31,Technology,NASDAQ,3.043187194746677
2026-03-30,Technology,NASDAQ,-2.809723972239875
2026-03-27,Technology,NASDAQ,-1.3485499404572776
2026-03-26,Technology,NASDAQ,-1.8803837006487134
2026-03-25,Technology,NASDAQ,-0.5444654034948093
2026-03-24,Technology,NASDAQ,0.562687243359905
2026-03-23,Technology,NASDAQ,-0.41657858929239344
2026-03-20,Technology,NASDAQ,-2.02693022188285
2026-03-19,Technology,NASDAQ,1.8560345411778867
2026-03-18,Technology,NASDAQ,-1.0096929853629644
2026-03-17,Technology,NASDAQ,0.33007923403456374
2026-03-16,Technology,NASDAQ,0.01714629670332979
2026-03-13,Technology,NASDAQ,-1.485921005027313
2026-03-12,Technology,NASDAQ,-1.1843052321741099
2026-03-11,Technology,NASDAQ,-0.000427899564992007
2026-03-10,Technology,NASDAQ,0.12146566077972931
2026-03-09,Technology,NASDAQ,3.531138679049506
2026-03-06,Technology,NASDAQ,-0.4685911888321459
2026-03-05,Technology,NASDAQ,0.46105536191138885
2026-03-04,Technology,NASDAQ,0.8832233695051483
2026-03-03,Technology,NASDAQ,0.9288513672892185
2026-03-02,Technology,NASDAQ,1.9586848072040475
2026-02-27,Technology,NASDAQ,0.4936761345076146
2026-02-26,Technology,NASDAQ,-1.426878859458447
2026-02-25,Technology,NASDAQ,1.0848437466585814
2026-02-24,Technology,NASDAQ,0.6184890038631208
2026-02-23,Technology,NASDAQ,-1.0314598720317814
2026-02-20,Technology,NASDAQ,1.8455422944555044
2026-02-19,Technology,NASDAQ,0.35286686115238997
2026-02-18,Technology,NASDAQ,0.8916376034354911
2026-02-17,Technology,NASDAQ,0.9390110460953505
2026-02-16,Technology,NASDAQ,-0.6856561190826893
2026-02-13,Technology,NASDAQ,-0.6843212848944957
2026-02-12,Technology,NASDAQ,-2.5412386523055663
2026-02-11,Technology,NASDAQ,-0.9549433858510814
2026-02-10,Technology,NASDAQ,-1.086432326696929
2026-02-09,Technology,NASDAQ,1.5952603972043233
2026-02-06,Technology,NASDAQ,1.3181181469226644
2026-02-05,Technology,NASDAQ,0.46719081612409674
2026-02-04,Technology,NASDAQ,-2.004821292236003
2026-02-03,Technology,NASDAQ,-2.596169781778279
2026-02-02,Technology,NASDAQ,1.1268140934338255
2026-01-30,Technology,NASDAQ,-1.4197176728493521
2026-01-29,Technology,NASDAQ,-0.31897989394273907
2026-01-28,Technology,NASDAQ,-0.6062489041547159
2026-01-27,Technology,NASDAQ,0.6662068656734688
2026-01-26,Technology,NASDAQ,1.0428144959824914
2026-01-23,Technology,NASDAQ,0.7757170714423722
2026-01-22,Technology,NASDAQ,-0.17488346613863115
2026-01-21,Technology,NASDAQ,0.7107039608957422
2026-01-20,Technology,NASDAQ,-0.46268212399478426
2026-01-19,Technology,NASDAQ,-0.5124599104548766
2026-01-16,Technology,NASDAQ,-0.5051891761398641
2026-01-15,Technology,NASDAQ,-1.0152529437475133
2026-01-14,Technology,NASDAQ,-0.8500719694083947
2026-01-13,Technology,NASDAQ,-0.2921838818936928
2026-01-12,Technology,NASDAQ,0.8855085224905634
2026-01-09,Technology,NASDAQ,1.1466706587171194
2026-01-08,Technology,NASDAQ,-0.9478071145877731
2026-01-07,Technology,NASDAQ,0.35336551363878144
2026-01-06,Technology,NASDAQ,0.34732319027095393
2026-01-05,Technology,NASDAQ,-0.3147088600968351
2026-01-02,Technology,NASDAQ,-1.015885703135988
2026-01-01,Technology,NASDAQ,-0.8760676777512688
2025-12-31,Technology,NASDAQ,-0.876401958756956
2025-12-30,Technology,NASDAQ,0.05267650717633021
2025-12-29,Technology,NASDAQ,0.31435777513841856
2025-12-26,Technology,NASDAQ,-0.14718489230747256
2025-12-25,Technology,NASDAQ,0.3681306731651679
2025-12-24,Technology,NASDAQ,0.36618705461564094
2025-12-23,Technology,NASDAQ,1.0172535073507127
2025-12-22,Technology,NASDAQ,-0.38382336791719096
2025-12-19,Technology,NASDAQ,0.7933561881456663
2025-12-18,Technology,NASDAQ,0.18800005652670482
2025-12-17,Technology,NASDAQ,-2.2683243634888495
2025-12-16,Technology,NASDAQ,0.833109646341379
2025-12-15,Technology,NASDAQ,-1.4022624424635644
2025-12-12,Technology,NASDAQ,-1.6919836697946278
